Lepidosauria	Pogona vitticeps	103695	3
Insecta	Trachymyrmex septentrionalis	34720	3
Demospongiae	Amphimedon queenslandica	400682	3
Lepidosauria	Protobothrops mucrosquamatus	103944	3
Lepidosauria	Pseudonaja textilis	8673	3
Insecta	Nylanderia fulva	613905	2
Arachnida	Varroa destructor	109461	2
Insecta	Vollenhovia emeryi	411798	2
Aves	Tyto alba	56313	2
Insecta	Vanessa tameamea	334116	2
Aves	Nothoprocta perdicaria	30464	2
Insecta	Wasmannia auropunctata	64793	2
Insecta	Zeugodacus cucurbitae	28588	2
Insecta	Trachymyrmex cornetzi	471704	2
Aves	Zonotrichia albicollis	44394	2
Insecta	Tribolium madens	41895	2
Insecta	Trachymyrmex zeteki	64791	2
Arachnida	Varroa jacobsoni	62625	2
Arachnida	Stegodyphus dumicola	202533	2
Lepidosauria	Thamnophis sirtalis	35019	2
Arachnida	Tetranychus urticae	32264	2
Aves	Passer montanus	9160	2
Insecta	Papilio polytes	76194	2
Aves	Phasianus colchicus	9054	2
Insecta	Photinus pyralis	7054	2
Aves	Pipra filicauda	649802	2
Insecta	Pogonomyrmex barbatus	144034	2
Aves	Nipponia nippon	128390	2
Insecta	Pseudomyrmex gracilis	219809	2
Aves	Pseudopodoces humilis	181119	2
Insecta	Orussus abietinus	222816	2
Anthozoa	Orbicella faveolata	48498	2
Aves	Onychostruthus taczanowskii	356909	2
Aves	Pyrgilauda ruficollis	221976	2
Insecta	Rhagoletis pomonella	28610	2
Insecta	Papilio xuthus	66420	2
Aves	Struthio camelus australis	8801	2
Insecta	Odontomachus brunneus	486640	2
Aves	Sturnus vulgaris	9172	2
Insecta	Temnothorax curvispinosus	300111	2
Insecta	Nomia melanderi	2448451	2
Aves	Acanthisitta chloris	57068	2
Insecta	Nicrophorus vespilloides	110193	2
Insecta	Cryptotermes secundus	105785	2
Aves	Chaetura pelagica	8897	2
Aves	Charadrius vociferus	50402	2
Insecta	Colletes gigas	935657	2
Aves	Columba livia	8932	2
Insecta	Copidosoma floridanum	29053	2
Aves	Corapipo altera	415028	2
Aves	Corvus brachyrhynchos	85066	2
Aves	Corvus kubaryi	68294	2
Mammalia	Cricetulus griseus	10029	2
Crocodylia	Crocodylus porosus	8502	2
Aves	Cuculus canorus	55661	2
Insecta	Dufourea novaeangliae	178035	2
Aves	Cyanistes caeruleus	156563	2
Insecta	Cyphomyrmex costatus	456900	2
Insecta	Dendroctonus ponderosae	77166	2
Aves	Nestor notabilis	176057	2
Insecta	Diachasma alloeum	454923	2
Insecta	Dinoponera quadriceps	609295	2
Aves	Dromaius novaehollandiae	8790	2
Insecta	Drosophila arizonae	7263	2
Insecta	Drosophila guanche	7266	2
Insecta	Drosophila navojoa	7232	2
Insecta	Ceratosolen solmsi marchali	142686	2
Insecta	Ceratitis capitata	7213	2
Insecta	Cephus cinctus	211228	2
Aves	Centrocercus urophasianus	9002	2
Anthozoa	Acropora digitifera	70779	2
Anthozoa	Actinia tenebrosa	6105	2
Insecta	Aedes albopictus	7160	2
Insecta	Amyelois transitella	680683	2
Insecta	Anoplophora glabripennis	217634	2
Aves	Anser cygnoides	8845	2
Insecta	Apis cerana	7461	2
Insecta	Apis dorsata	7462	2
Insecta	Apis florea	7463	2
Aves	Aptenodytes forsteri	9233	2
Aves	Apteryx rowi	308060	2
Insecta	Bactrocera latifrons	174628	2
Insecta	Bombus bifarius	103933	2
Insecta	Bombus impatiens	132113	2
Insecta	Bombus vancouverensis nearcticus	2705177	2
Insecta	Bombus vosnesenskii	207650	2
Insecta	Bombyx mandarina	7092	2
Chromadorea	Brugia malayi	6279	2
Aves	Calidris pugnax	198806	2
Mammalia	Camelus bactrianus	9837	2
Insecta	Camponotus floridanus	104421	2
Aves	Dryobates pubescens	118200	2
Arachnida	Dermacentor andersoni	34620	2
Aves	Egretta garzetta	188379	2
Aves	Geospiza fortis	48883	2
Insecta	Habropoda laboriosa	597456	2
Insecta	Harpegnathos saltator	610380	2
Aves	Empidonax traillii	164674	2
Malacostraca	Hyalella azteca	294128	2
Insecta	Hyposmocoma kahamanoa	1477025	2
Aves	Lagopus leucura	30410	2
Aves	Lepidothrix coronata	321398	2
Insecta	Leptinotarsa decemlineata	7539	2
Insecta	Linepithema humile	83485	2
Insecta	Acromyrmex echinatior	103372	2
Chromadorea	Loa loa	7209	2
Aves	Manacus vitellinus	328815	2
Insecta	Megachile rotundata	143995	2
Aves	Merops nubicus	57421	2
Insecta	Musca domestica	7370	2
Aves	Myiozetetes cayanensis	478635	2
Aves	Neopelma chrysocephalum	114329	2
Insecta	Glossina fuscipes	7396	2
Clitellata	Helobdella robusta	6412	2
Crocodylia	Gavialis gangeticus	94835	2
Arachnida	Galendromus occidentalis	34638	2
Insecta	Fopius arisanus	64838	2
Insecta	Eufriesea mexicana	516756	2
Insecta	Frieseomelitta varia	561572	2
Aves	Falco cherrug	345164	2
Aves	Falco peregrinus	8954	2
Insecta	Myzus persicae	13164	1
Insecta	Diuraphis noxia	143948	1
Insecta	Diaphorina citri	121845	1
Insecta	Bemisia tabaci	7038	1
Insecta	Polistes fuscatus	30207	1
Aves	Balearica regulorum gibbericeps	925459	1
Aves	Opisthocomus hoazin	30419	1
Insecta	Trichogramma pretiosum	7493	1
Aves	Athene cunicularia	194338	1
Aves	Eurypyga helias	54383	1
Chromadorea	Necator americanus	51031	1
Insecta	Polistes dominula	743375	1
Anthozoa	Xenia sp. Carnegie-2017	2897299	1
Insecta	Melanaphis sacchari	742174	1
Insecta	Adelges cooleyi	133065	1
Aves	Apaloderma vittatum	57397	1
Aves	Antrostomus carolinensis	279965	1
Aves	Mesitornis unicolor	54374	1
Insecta	Polistes canadensis	91411	1
Crinoidea	Anneissia japonica	1529436	1
Aves	Pterocles gutturalis	240206	1
Aves	Tinamus guttatus	94827	1
Aves	Leptosomus discolor	188344	1
Aves	Gavia stellata	37040	1
Aves	Phalacrocorax carbo	9209	1
Aves	Phaethon lepturus	97097	1
Insecta	Contarinia nasturtii	265458	1
Malacostraca	Penaeus japonicus	27405	1
Insecta	Sipha flava	143950	1
Aves	Colius striatus	57412	1
Insecta	Cimex lectularius	79782	1
Aves	Chlamydotis macqueenii	187382	1
Aves	Pelecanus crispus	36300	1
Aves	Haliaeetus albicilla	8969	1
Aves	Haliaeetus leucocephalus	52644	1
Insecta	Halyomorpha halys	286706	1
Aves	Fulmarus glacialis	30455	1
Aves	Cariama cristata	54380	1
Malacostraca	Homarus americanus	6706	1
Insecta	Frankliniella occidentalis	133901	1
Aves	Tauraco erythrolophus	121530	1
Insecta	Daktulosphaira vitifoliae	58002	1
Aves	Buceros rhinoceros silvestris	175835	1
Aves	Pygoscelis adeliae	9238	1
Insecta	Thrips palmi	161013	1
Insecta	Zootermopsis nevadensis	136037	1
Bivalvia	Mytilus californianus
Aves	Picoides pubescens
Insecta	Leptopilina boulardi
Aves	Tympanuchus pallidicinctus
Actinopteri	Dicentrarchus labrax
Mammalia	Artibeus jamaicensis
Mammalia	Peromyscus californicus insignis
Cnidaria	Exaiptasia pallida
